"trial","subject_id","net","vignette","vignette_sex","response_1","response_2","response_3","discrete_response_1","discrete_response_2","discrete_response_3","truth","discrete_answer","neighbor_list","neighbor_avg_1","all_neighbor_list","neighbor_estimates_1","neighbor_avg_2","neighbor_estimates_2"
13325,46763,"Social",1.4,"M",40,25,25,"A","A","D",16,"D","36807,36785,36777,36759",25,"36807,36785,36777,36759","25,50,20,5",31.75,"40,40,22,25"
13325,46807,"Social",1.4,"M",5,25,25,"C","B","B",16,"D","36787,36763,36759,36584",36.25,"36787,36763,36759,36584","75,40,10,20",24,"NA,25,25,22"
13325,46591,"Social",1.4,"M",90,50,50,"B","B","B",16,"D","36822,36785,36774,36760",35.75,"36822,36785,36774,36760","35,50,18,40",46.25,"55,40,40,50"
13325,46760,"Social",1.4,"M",18,40,23,"C","C","C",16,"D","36822,36288,36811,36591",40,"36822,36288,36811,36591","10,90,20,40",43.75,"25,50,50,50"
13325,46822,"Social",1.4,"M",40,50,45,"C","C","C",16,"D","36818,36812,36760,36591",58.25,"36818,36812,36760,36591","90,18,50,75",43.3333333333333,"50,40,40,NA"
13325,46823,"Social",1.4,"M",75,29,47,"C","C","C",16,"D","36812,36768,36757",48.3333333333333,"36815,36812,36768,36757","15,80,50",48.3333333333333,"45,60,40"
13325,46824,"Social",1.4,"M",50,35,50,"B","C","C",16,"D","36283,36812,36796,36774",36.25,"36283,36812,36796,36774","50,35,10,50",48.3333333333333,"NA,55,50,40"
13325,46288,"Social",1.4,"M",10,25,35,"D","C","C",16,"D","36820,36812,36760",34.3333333333333,"36820,36812,36615,36760","18,50,35",38.3333333333333,"40,40,35"
13325,46796,"Social",1.4,"M",10,50,50,"C","C","C",16,"D","36824,36798,36793,36785",56.25,"36824,36798,36793,36785","50,45,50,80",48,"40,62,35,55"
13325,46798,"Social",1.4,"M",80,55,60,"C","C","C",16,"D","36820,36284,36796,36762",55,"36820,36284,36796,36762","100,75,10,35",61.6666666666667,"100,NA,50,35"
13325,46283,"Social",1.4,"M",50,NA,NA,"C",NA,NA,16,"D","36824,36821,36818,36597",50,"36824,36821,36818,36597","NA,75,25,50",43.3333333333333,"40,NA,55,35"
13325,46818,"Social",1.4,"M",75,NA,75,"D",NA,"C",16,"D","36822,36283,36816,36762",51.25,"36822,36283,36816,36762","50,75,40,40",57.5,"NA,NA,65,50"
13325,46597,"Social",1.4,"M",NA,40,40,NA,"C","C",16,"D","36283,36606,36757",38.3333333333333,"36283,36790,36606,36757","50,15,50",47.5,"NA,45,50"
13325,46821,"Social",1.4,"M",25,55,50,"C","C","C",16,"D","36820,36283,36797,36785",53.75,"36820,36283,36797,36785","50,50,35,80",50,"NA,40,35,75"
13325,46793,"Social",1.4,"M",45,62,35,"C","C","C",16,"D","36284,36796,36606",53.3333333333333,"36284,36796,36606,36778","100,50,10",66.6666666666667,"100,50,50"
13325,46751,"Social",1.4,"M",72,38,37,"D","D","D",16,"D","36809,36787,36768",45,"36809,36787,36778,36768","80,10,NA",41.6666666666667,"60,25,40"
13325,46757,"Social",1.4,"M",15,45,40,"C","C","C",16,"D","36823,36809,36777,36597",50,"36823,36809,36777,36597","NA,25,NA,75",37.25,"40,40,40,29"
13325,46820,"Social",1.4,"M",35,35,38,"D","D","D",16,"D","36821,36288,36798",38.3333333333333,"36821,36288,36798,36790","10,25,80",45,"25,55,55"
13325,46797,"Social",1.4,"M",80,75,80,"C","C","C",16,"D","36821,36284,36779,36777",45,"36821,36284,36779,36777","100,25,30,25",65,"100,40,65,55"
13325,46812,"Social",1.4,"M",50,40,35,"C","C","C",16,"D","36824,36823,36822,36288",43.75,"36824,36823,36822,36288","10,40,75,50",34.75,"25,50,29,35"
13325,46777,"Social",1.4,"M",25,40,40,"D","D","D",16,"D","36797,36768,36763,36757",53.75,"36797,36768,36763,36757","15,40,80,80",51.25,"45,25,60,75"
13325,46613,"Social",1.4,"M",60,25,60,"C","C","C",16,"D","36816,36811,36779",30,"36816,36811,36790,36779","30,20,40",60,"65,50,65"
13325,46785,"Social",1.4,"M",50,40,50,"C","C","D",16,"D","36821,36796,36763,36591",41.25,"36821,36796,36763,36591","90,40,10,25",45,"50,25,50,55"
13325,46786,"Social",1.4,"M",20,50,50,"B","B","B",16,"D","36768,36762",77.5,"36815,36615,36768,36762","75,80",60,"NA,60"
13325,46787,"Social",1.4,"M",10,25,35,"D","D","D",16,"D","36807,36751",38.5,"36815,36807,36790,36751","72,5",31.5,"38,25"
13325,46606,"Social",1.4,"M",50,50,50,"C","C","C",16,"D","36816,36793,36597,36584",53.3333333333333,"36816,36793,36597,36584","NA,75,45,40",55.6666666666667,"40,NA,62,65"
13325,46584,"Social",1.4,"M",75,NA,75,"B",NA,"B",16,"D","36284,36807,36606,36774",47.5,"36284,36807,36606,36774","100,50,35,5",57.5,"100,50,55,25"
13325,46774,"Social",1.4,"M",35,55,35,"A","A","A",16,"D","36824,36591,36759,36584",58.75,"36824,36591,36759,36584","90,75,20,50",35.6666666666667,"50,NA,22,35"
13325,46779,"Social",1.4,"M",30,65,35,"C","C","C",16,"D","36613,36797",70,"36815,36615,36613,36797","60,80",50,"25,75"
13326,46582,"Social",1.4,"M",40,50,40,"B","B","B",16,"D","36725,36722,36686,33647",63.75,"36725,36722,36686,33647","30,100,50,75",53.3333333333333,"40,70,50,NA"
13326,46553,"Social",1.4,"M",75,25,50,"D","D","D",16,"D","36728,36701,33646",22.5,"36728,36701,36688,33646","20,NA,25",55.6666666666667,"40,52,75"
13326,46570,"Social",1.4,"M",20,25,20,"B","B","B",16,"D","36750,36742,36738",37.3333333333333,"36750,36742,36738,36688","32,30,50",38.7666666666667,"47,36,33.3"
13326,46576,"Social",1.4,"M",NA,75,50,NA,"D","C",16,"D","36742,36740,36710,36699",49.5,"36742,36740,36710,36699","33,60,30,75",44.75,"33,60,36,50"
13326,46717,"Social",1.4,"M",80,30,45,"D","D","D",16,"D","33662,36681,33647,33644",25,"33662,36681,33647,33644","NA,25,20,30",51.25,"50,40,75,40"
13326,46689,"Social",1.4,"M",60,70,70,"C","C","C",16,"D","36750,33650,36681,33646",49,"36750,33650,36681,33646","32,NA,90,25",54.75,"47,52,80,40"
13326,46543,"Social",1.4,"M",50,70,60,"D","C","C",16,"D","36738,36718,36710,33447",68.75,"36738,36718,36710,33447","100,75,50,50",47.7666666666667,"NA,50,60,33.3"
13326,46685,"Social",1.4,"M",90,70,70,"C","C","C",16,"D","36748,36740,36718,33650",60,"36748,36740,36718,33650","60,40,90,50",66.25,"60,65,80,60"
13326,46686,"Social",1.4,"M",75,NA,60,"B","C","B",16,"D","36582,33447,33439,33644",71.6666666666667,"36582,33447,33439,33644","75,100,40,NA",53.3333333333333,"60,NA,50,50"
13326,46714,"Social",1.4,"M",40,25,25,"C","C","C",16,"D","36697,33655,36681,33646",26,"36697,33655,36681,33646","NA,25,33,20",39.25,"52,40,25,40"
13326,46642,"Social",1.4,"M",67,55,55,"C","C","C",16,"D","36728,36718,36699,33442",30.5,"36728,36718,36699,33442","33,14,50,25",47,"33,20,60,75"
13326,43439,"Social",1.4,"M",75,60,16,"C","C","D",16,"D","36703,36686,33655,33647",47,"36703,36686,33655,33647","33,30,50,75",38.3333333333333,"25,40,50,NA"
13326,46722,"Social",1.4,"M",100,70,70,"C","C","C",16,"D","36750,36582,36748,36740",43,"36750,36582,36748,36740","32,40,60,40",55.5,"47,50,60,65"
13326,46725,"Social",1.4,"M",50,50,50,"C","C","C",16,"D","36582,36697,33447,33442",43.5,"36582,36697,33447,33442","100,40,14,20",36.6666666666667,"NA,50,20,40"
13326,46728,"Social",1.4,"M",25,75,70,"C","C","C",16,"D","36738,36713,36642,36553",56.75,"36738,36713,36642,36553","75,67,50,35",38.825,"25,55,33.3,42"
13326,46738,"Social",1.4,"M",50,33.3,45,"B","B","B",16,"D","36748,36570,36728,36543",33.75,"36748,36570,36728,36543","50,20,40,25",58.75,"70,25,65,75"
13326,46739,"Social",1.4,"M",33,40,29,"B","B","B",16,"D","36710,36703,36701,33646",48.3333333333333,"36710,36703,36701,33646","20,NA,50,75",48,"40,52,50,50"
13326,46713,"Social",1.4,"M",35,42,49,"C","C","C",16,"D","36740,36728,33447,33442",49.75,"36740,36728,33447,33442","100,60,14,25",51.6666666666667,"NA,60,20,75"
13326,46742,"Social",1.4,"M",30,36,60,"C","C","C",16,"D","36576,36570,36703,33670",48.3333333333333,"36576,36570,36703,33670","20,75,NA,50",56.25,"25,75,75,50"
13326,43650,"Social",1.4,"M",90,80,77,"C","C","C",16,"D","36748,33670,36689,36685",66.25,"36748,33670,36689,36685","40,75,60,90",70,"65,75,70,70"
13326,43646,"Social",1.4,"M",NA,52,65,NA,"C","B",16,"D","36739,36714,36553,36689",52,"36739,36714,36553,36689","75,33,60,40",40,"25,40,70,25"
13326,46681,"Social",1.4,"M",25,40,40,"C","C","C",16,"D","36717,36714,36689,33655",53.25,"36717,36714,36689,33655","33,80,60,40",37.5,"25,30,70,25"
13326,43644,"Social",1.4,"M",NA,50,50,NA,"C","C",16,"D","36717,36697,33662,36686",48.75,"36717,36697,33662,36686","20,20,80,75",48.3333333333333,"75,40,30,NA"
13326,46701,"Social",1.4,"M",20,40,43.75,"C","C","C",16,"D","36739,36702,36553,33662",40.75,"36739,36702,36553,33662","75,35,20,33",43.75,"25,35,75,40"
13326,43447,"Social",1.4,"M",100,NA,NA,"C",NA,NA,16,"D","36725,36713,36686,36543",52.5,"36725,36713,36686,36543","50,50,35,75",54,"70,50,42,NA"
13326,46697,"Social",1.4,"M",20,40,40,"C","C","C",16,"D","36725,36714,36699,33644",41,"36725,36714,36699,33644","33,NA,50,40",39.5,"33,50,50,25"
13326,43442,"Social",1.4,"M",14,20,35,"D","D","D",16,"D","36725,36713,36642,36703",50.5,"36725,36713,36642,36703","67,50,50,35",49.25,"55,50,50,42"
13326,43670,"Social",1.4,"M",75,75,65,"C","C","C",16,"D","36742,36702,33655,33650",47,"36742,36702,33655,33650","35,30,90,33",44,"35,36,80,25"
13326,46703,"Social",1.4,"M",50,50,50,"C","C","C",16,"D","36742,36739,33442,33439",38,"36742,36739,33442,33439","75,30,14,33",39,"60,36,20,40"
13326,46710,"Social",1.4,"M",75,50,75,"C","D","D",16,"D","36576,36739,36702,36543",39.3333333333333,"36576,36739,36702,36543","35,50,NA,33",55,"35,70,75,40"
13326,46750,"Social",1.4,"M",32,47,51,"C","A","A",16,"D","36570,36722,36702,36689",53.75,"36570,36722,36702,36689","35,20,100,60",50,"35,25,70,70"
13326,46699,"Social",1.4,"M",33,33,33,"D","D","D",16,"D","36576,36642,36697",43.5,"36576,36642,36697,36688","NA,20,67",56.6666666666667,"75,40,55"
13326,46740,"Social",1.4,"M",60,60,60,"C","C","C",16,"D","36576,36722,36713,36685",75,"36576,36722,36713,36685","NA,100,35,90",64.25,"75,70,42,70"
13326,46702,"Social",1.4,"M",35,35,45,"C","C","C",16,"D","36750,36710,36701,33670",50.5,"36750,36710,36701,33670","20,32,75,75",53,"40,47,75,50"
13326,46718,"Social",1.4,"M",50,60,65,"C","C","C",16,"D","36642,33662,36543,36685",56.75,"36642,33662,36543,36685","50,20,67,90",67.5,"70,75,55,70"
13326,43647,"Social",1.4,"M",30,40,40,"B","B","B",16,"D","36582,36717,33439",65,"36582,36717,33439,36688","75,40,80",46.6666666666667,"60,50,30"
13326,46748,"Social",1.4,"M",40,65,75,"C","C","C",16,"D","36738,36722,36685,33650",82.5,"36738,36722,36685,33650","90,100,50,90",63.325,"80,70,33.3,70"
13326,43662,"Social",1.4,"M",20,75,75,"B","B","B",16,"D","36718,36717,36701,33644",50,"36718,36717,36701,33644","20,NA,80,50",45,"40,50,30,60"
13326,43655,"Social",1.4,"M",33,25,50,"C","C","C",16,"D","36714,33670,33439,36681",53.75,"36714,33670,33439,36681","75,75,25,40",50,"60,75,40,25"
13327,43299,"Social",1.4,"F",40,NA,NA,"B",NA,NA,16,"D","33353,33587,33581,36497",61.25,"33353,33587,33581,36497","80,25,75,65",62.5,"75,50,60,65"
13327,43291,"Social",1.4,"F",30,70,75,"B","B","B",16,"D","33245,33159,36655,33532",75,"33245,33159,36655,33532","70,40,90,100",55.25,"50,16,85,70"
13327,43577,"Social",1.4,"F",30,45,50,"B","B","B",16,"D","33575,33563,33553,33250",73.75,"33575,33563,33553,33250","70,50,95,80",65,"50,70,80,60"
13327,46470,"Social",1.4,"F",75,75,75,"C","C","C",16,"D","36497,33561,33547,33247",60.75,"36497,33561,33547,33247","43,50,85,65",61.5,"16,80,85,65"
13327,43581,"Social",1.4,"F",75,60,75,"C","C","C",16,"D","33565,33299,36625,33534",50,"33565,33299,36625,33534","50,60,NA,40",70,"70,60,80,NA"
13327,43587,"Social",1.4,"F",80,75,75,"C","C","C",16,"D","33560,33299,33231,36655",53.75,"33560,33299,33231,36655","40,85,40,50",52,"16,70,NA,70"
13327,43159,"Social",1.4,"F",90,85,85,"C","D","D",16,"D","33291,33556,33544,33542",70,"33291,33556,33544,33542","60,90,30,100",83.75,"75,90,70,100"
13327,43575,"Social",1.4,"F",80,60,16,"B","C","A",16,"D","33577,36497,33286,36659",56.25,"33577,36497,33286,36659","30,65,30,100",63.75,"45,65,45,100"
13327,46497,"Social",1.4,"F",65,65,65,"C","C","C",16,"D","33575,33299,36470,36625",63.75,"33575,33299,36470,36625","75,60,40,80",65,"75,60,NA,60"
13327,43353,"Social",1.4,"F",25,50,50,"C","C","C",16,"D","33563,33299,33263,33544",68.75,"33563,33299,33263,33544","60,80,40,95",70,"75,55,NA,80"
13327,43544,"Social",1.4,"F",60,75,70,"B","C","C",16,"D","33353,33534,33159,33134",63.75,"33353,33534,33159,33134","50,25,90,90",71.25,"70,50,80,85"
13327,43134,"Social",1.4,"F",90,80,80,"D","D","D",16,"D","33567,33556,33548,33544",62.5,"33567,33556,33548,33544","60,20,100,70",80,"75,75,100,70"
13327,43554,"Social",1.4,"F",75,75,70,"B","B","B",16,"D","33561,33559,36659,33247",76,"33561,33559,36659,33247","43,NA,85,100",62.75,"16,50,85,100"
13327,43556,"Social",1.4,"F",100,100,NA,"B","B",NA,16,"D","33253,33542,33159,33134",80,"33253,33542,33159,33134","50,90,90,90",85,"NA,90,80,85"
13327,43548,"Social",1.4,"F",20,75,75,"D","D","D",16,"D","33561,33543,33134",87.5,"33561,33259,33543,33134","NA,85,90",80,"75,85,80"
13327,43532,"Social",1.4,"F",70,50,70,"C","D","B",16,"D","33291,33253,33245,33231",57.5,"33291,33253,33245,33231","50,30,50,100",70,"NA,70,70,70"
13327,43563,"Social",1.4,"F",95,80,85,"C","C","C",16,"D","33353,33577,33565,33543",27.5,"33353,33577,33565,33543","NA,25,NA,30",62.5,"75,50,80,45"
13327,43565,"Social",1.4,"F",NA,80,80,NA,"C","C",16,"D","33581,33563,33561,33538",66.25,"33581,33563,33561,33538","75,85,10,95",75,"60,85,NA,80"
13327,43263,"Social",1.4,"F",80,55,67,"C","C","C",16,"D","33353,33286,33250",41.6666666666667,"33353,33286,33259,33250","70,30,25",48.3333333333333,"50,45,50"
13327,43567,"Social",1.4,"F",70,70,70,"C","C","C",16,"D","33286,33553,33134",56.6666666666667,"33286,33553,33259,33134","30,50,90",65,"45,70,80"
13327,43286,"Social",1.4,"F",30,45,NA,"B","B",NA,16,"D","33575,33567,33263,33538",60,"33575,33567,33263,33538","80,10,70,80",61.6666666666667,"55,NA,70,60"
13327,46625,"Social",1.4,"F",60,60,60,"B","C","C",16,"D","33581,36497,33559,33534",63.3333333333333,"33581,36497,33559,33534","50,75,NA,65",61.25,"70,60,50,65"
13327,43547,"Social",1.4,"F",50,80,80,"B","C","C",16,"D","33560,36470,33231,33538",55,"33560,36470,33231,33538","75,85,10,50",71.6666666666667,"75,70,NA,70"
13327,43546,"Social",1.4,"F",90,80,80,"C","C","C",16,"D","33553,33231,33542,36655",57.5,"33553,33231,33542,36655","90,50,40,50",61.5,"90,70,16,70"
13327,43553,"Social",1.4,"F",50,70,63,"C","B","B",16,"D","33577,33567,33247,33546",58.25,"33577,33567,33247,33546","90,43,30,70",52.75,"80,16,45,70"
13327,43247,"Social",1.4,"F",43,16,16,"B","D","D",16,"D","33560,36470,33554,33553",71.25,"33560,36470,33554,33553","75,50,85,75",72.5,"75,70,70,75"
13327,43250,"Social",1.4,"F",70,50,65,"D","D","D",16,"D","33577,33263,33542,33534",62.5,"33577,33263,33542,33534","50,80,90,30",65,"70,55,90,45"
13327,43231,"Social",1.4,"F",50,70,71,"C","C","B",16,"D","33587,33547,33546,33532",72.5,"33587,33547,33546,33532","90,80,70,50",71.25,"80,75,50,80"
13327,43245,"Social",1.4,"F",100,70,70,"D","D","D",16,"D","33559,33291,33532",50,"33559,33291,33259,33532","70,NA,30",56.6666666666667,"50,50,70"
13327,43560,"Social",1.4,"F",85,70,16,"D","C","D",16,"D","33587,33253,33547,33247",55.75,"33587,33253,33547,33247","50,80,43,50",57,"NA,75,16,80"
13327,43561,"Social",1.4,"F",85,85,85,"D","D","D",16,"D","33565,36470,33554,33548",56.6666666666667,"33565,36470,33554,33548","75,20,NA,75",76.25,"75,75,80,75"
13327,43543,"Social",1.4,"F",NA,75,75,NA,"C","C",16,"D","33563,36659,33548,36655",63.75,"33563,36659,33548,36655","20,40,100,95",67.75,"75,16,100,80"
13327,43542,"Social",1.4,"F",90,90,90,"D","D","D",16,"D","33556,33250,33546,33159",87.5,"33556,33250,33546,33159","70,90,90,100",78.75,"50,80,85,100"
13327,43538,"Social",1.4,"F",10,NA,NA,"C",NA,NA,16,"D","33565,33559,33286,33547",40,"33565,33559,33286,33547","30,50,NA,NA",63.75,"45,80,50,80"
13327,46655,"Social",1.4,"F",40,16,16,"B","D","D",16,"D","33587,33291,33546,33543",66.6666666666667,"33587,33291,33546,33543","90,80,NA,30",75,"80,75,75,70"
13327,43534,"Social",1.4,"F",50,70,70,"B","B","B",16,"D","33581,33250,33544,36625",66.25,"33581,33250,33544,36625","70,60,60,75",61.25,"50,75,60,60"
13327,43559,"Social",1.4,"F",NA,50,50,NA,"C","C",16,"D","33554,33245,33538,36625",61.25,"33554,33245,33538,36625","60,10,100,75",68.3333333333333,"60,NA,70,75"
13327,46659,"Social",1.4,"F",100,100,16,"C","C","D",16,"D","33575,33554,33253,33543",68.3333333333333,"33575,33554,33253,33543","50,NA,75,80",70,"NA,75,75,60"
13327,43253,"Social",1.4,"F",50,NA,NA,"B",NA,NA,16,"D","33560,33556,36659,33532",88.75,"33560,33556,36659,33532","70,85,100,100",80,"50,70,100,100"
13328,43528,"Social",1.4,"F",50,65,55,"C","C","C",16,"D","33529,33112,33516,33508",70,"33529,33112,33516,33508","50,60,100,NA",51.25,"40,60,50,55"
13328,43529,"Social",1.4,"F",60,60,60,"C","C","C",16,"D","33528,33107,33512,33505",60,"33528,33107,33512,33505","80,50,35,75",53.75,"40,65,35,75"
13328,43520,"Social",1.4,"F",30,30,30,"B","B","B",16,"D","33501,36278,36273,36268",34.75,"33501,36278,36273,36268","14,70,15,40",41.6666666666667,"NA,65,30,30"
13328,43478,"Social",1.4,"F",50,60,60,"C","B","D",16,"D","36654,36653,36623,33112",55,"36654,36653,36623,33112","25,NA,60,80",57.5,"35,55,60,80"
13328,43493,"Social",1.4,"F",10,20,20,"D","D","D",16,"D","33102,33505,33083,36278",21.5,"33102,33505,33083,36278","14,30,35,7",30,"NA,20,35,35"
13328,43525,"Social",1.4,"F",20,50,42,"C","C","C",16,"D","33109,33515,36648",58.3333333333333,"33109,33519,33515,36648","55,60,60",41.6666666666667,"40,45,40"
13328,43527,"Social",1.4,"F",80,60,50,"C","D","C",16,"D","33516,33512,33092,36270",66,"33516,33512,33092,36270","80,70,100,14",54.0625,"40,70,50,56.25"
13328,43501,"Social",1.4,"F",15,30,40,"C","C","C",16,"D","33520,33092,36268",46.6666666666667,"33523,33520,33092,36268","70,30,40",43.3333333333333,"70,30,30"
13328,43505,"Social",1.4,"F",35,35,35,"C","C","C",16,"D","33529,33511,33493,36836",53.75,"33529,33511,33493,36836","75,10,60,70",50,"NA,20,60,70"
13328,47040,"Social",1.4,"F",40,60,50,"D","D","D",16,"D","36623,33112,36836",50,"36623,33112,33523,36836","75,25,NA",45,"NA,35,55"
13328,43495,"Social",1.4,"F",65,62,63,"C","C","C",16,"D","33107,33508,36648,36273",63.75,"33107,33508,36648,36273","50,60,70,75",56.25,"40,45,65,75"
13328,46623,"Social",1.4,"F",25,35,65,"D","C","C",16,"D","33109,33478,37040,36836",56.25,"33109,33478,37040,36836","75,50,40,60",53.3333333333333,"NA,60,60,40"
13328,46836,"Social",1.4,"F",75,NA,80,"C",NA,"C",16,"D","36623,33505,33497,37040",38.75,"36623,33505,33497,37040","25,40,55,35",45,"35,60,50,35"
13328,46270,"Social",1.4,"F",14,56.25,43.75,"C","C","C",16,"D","33527,33102,36648,33497",56.25,"33527,33102,36648,33497","80,60,55,30",43.75,"60,45,50,20"
13328,46273,"Social",1.4,"F",70,65,65,"C","C","C",16,"D","36653,33520,33083,33495",40.5,"36653,33520,33083,33495","65,30,60,7",46.75,"62,30,60,35"
13328,43494,"Social",1.4,"F",NA,20,20,NA,"C","C",16,"D","36653,33506,33083,36268",29.25,"36653,33506,33083,36268","10,60,7,40",37.5,"25,60,35,30"
13328,43497,"Social",1.4,"F",55,50,NA,"B","B",NA,16,"D","36654,36836,36278,36270",45.75,"36654,36836,36278,36270","75,14,80,14",68.125,"NA,NA,80,56.25"
13328,43076,"Social",1.4,"F",20,50,40,"B","B","B",16,"D","33109,33516,33506",56.6666666666667,"33109,33523,33516,33506","10,100,60",38.3333333333333,"25,50,40"
13328,43083,"Social",1.4,"F",7,35,33,"C","C","C",16,"D","33512,33494,33493,36273",53.3333333333333,"33512,33494,33493,36273","80,10,70,NA",36.25,"40,20,65,20"
13328,43516,"Social",1.4,"F",100,50,60,"C","B","C",16,"D","33528,33527,33511,33076",55,"33528,33527,33511,33076","80,50,70,20",61.25,"60,65,70,50"
13328,43092,"Social",1.4,"F",70,70,70,"B","B","B",16,"D","33527,33511,36648,33501",56.25,"33527,33511,36648,33501","80,60,70,15",51.25,"60,45,70,30"
13328,43102,"Social",1.4,"F",30,20,20,"C","B","C",16,"D","33090,33493,36278,36270",13.25,"33090,33493,36278,36270","14,10,15,14",35.4166666666667,"NA,20,30,56.25"
13328,43107,"Social",1.4,"F",75,75,75,"C","C","C",16,"D","36654,33529,33109,33495",66.25,"36654,33529,33109,33495","65,60,80,60",60.5,"62,60,80,40"
13328,43524,"Social",1.4,"F",30,30,30,"D","D","D",16,"D","36653,33090,33506,36647",21.5,"36653,33090,33506,36647","10,15,60,1",31.25,"25,30,60,10"
13328,46647,"Social",1.4,"F",1,10,10,"D","D","D",16,"D","33524,33515,33512",55,"33524,33519,33515,33512","30,80,55",36.6666666666667,"30,40,40"
13328,46648,"Social",1.4,"F",60,45,75,"C","C","C",16,"D","33525,33092,33495,36270",42.25,"33525,33092,33495,36270","20,65,70,14",59.5625,"50,62,70,56.25"
13328,46653,"Social",1.4,"F",60,60,16,"C","D","D",16,"D","33524,33478,33494,36273",50,"33524,33478,33494,36273","30,50,70,NA",43.75,"30,60,65,20"
13328,46654,"Social",1.4,"F",80,80,62,"B","B","B",16,"D","33107,33478,33511,33497",62.5,"33107,33478,33511,33497","50,55,70,75",63.75,"60,50,70,75"
13328,46278,"Social",1.4,"F",14,NA,NA,"C",NA,NA,16,"D","33520,33102,33497,33493",31.25,"33520,33102,33497,33493","10,55,30,30",30,"20,50,20,30"
13328,43506,"Social",1.4,"F",10,25,35,"D","D","D",16,"D","33524,33494,33076",25,"33524,33519,33494,33076","30,20,NA",33.3333333333333,"30,50,20"
13328,43508,"Social",1.4,"F",50,40,60,"C","B","C",16,"D","33528,33515,33090,33495",46.25,"33528,33515,33090,33495","55,50,65,15",49.25,"40,65,62,30"
13328,43511,"Social",1.4,"F",70,70,70,"C","C","C",16,"D","36654,33516,33092,33505",71.25,"36654,33516,33092,33505","70,100,80,35",58.75,"70,50,80,35"
13328,43090,"Social",1.4,"F",15,30,36,"C","C","C",16,"D","33524,33102,33508,36268",37.5,"33524,33102,33508,36268","50,30,30,40",30,"40,30,20,30"
13328,43515,"Social",1.4,"F",55,40,16,"C","C","D",16,"D","33525,33508,36647",23.6666666666667,"33525,33523,33508,36647","50,20,1",33.3333333333333,"40,50,10"
